id_cliente,nombre,id_tipo_cliente,id_etapa_trazabilidad,ciudad,email,telefono,fecha_registro,estado
1181,Colegio San Jose #90,2,3,Cali,cliente1181@empresa.com.co,307001212,2025-09-24,activo
1182,Liceo Moderno #38,2,3,Pereira,cliente1182@empresa.com.co,326055825,2025-01-12,activo
1183,Andrea Martinez,1,5,Pereira,cliente1183@gmail.com,318342987,2026-05-14,activo
1184,Totto El Tesoro #13,4,5,Medellin,cliente1184@empresa.com.co,321517059,2024-10-19,activo
1185,Natalia Hernandez,1,5,Bucaramanga,cliente1185@gmail.com,324688734,2025-05-21,activo
1186,Santiago Ortiz,1,5,Pereira,cliente1186@gmail.com,325948917,2025-02-16,activo
1187,Consultora Vertex #19,3,5,Medellin,cliente1187@empresa.com.co,317260091,2025-01-23,activo
1188,Andres Pena,1,5,Bucaramanga,cliente1188@gmail.com,323371859,2024-08-30,activo
1189,Valentina Rodriguez,1,5,Cucuta,cliente1189@gmail.com,307611593,2024-10-05,activo
1190,Catalina Pena,1,5,Cali,cliente1190@gmail.com,306111869,2025-05-19,activo
1191,Sebastian Rojas,1,5,Bogota,cliente1191@gmail.com,307923193,2025-07-03,activo
1192,Diego Garcia,1,4,Barranquilla,cliente1192@gmail.com,304086885,2024-09-10,activo
1193,Daniela Rivera,1,5,Bogota,cliente1193@gmail.com,314260252,2024-12-18,activo
1194,Valentina Hernandez,1,5,Bogota,cliente1194@gmail.com,321912484,2026-01-16,activo
1195,Catalina Gutierrez,1,3,Cucuta,cliente1195@gmail.com,322227162,2026-04-30,activo
1196,Sofia Martinez,1,5,Bogota,cliente1196@gmail.com,312647562,2025-02-25,activo
1197,Universidad Central #93,2,3,Medellin,cliente1197@empresa.com.co,329173698,2024-08-02,activo
1198,Felipe Rojas,1,5,Pereira,cliente1198@gmail.com,304934808,2025-12-26,activo
1199,Valentina Morales,1,5,Barranquilla,cliente1199@gmail.com,322171198,2024-11-06,activo
1200,Sebastian Castro,1,5,Pereira,cliente1200@gmail.com,318560584,2024-11-27,activo
1201,Felipe Rivera,1,2,Bogota,cliente1201@gmail.com,326128383,2026-02-17,activo
1202,Gimnasio Campestre #73,2,3,Barranquilla,cliente1202@empresa.com.co,327115185,2025-11-23,activo
1203,Felipe Suarez,1,4,Medellin,cliente1203@gmail.com,301081065,2025-02-08,activo
1204,Felipe Torres,1,4,Medellin,cliente1204@gmail.com,308316947,2026-03-25,activo
1205,Mateo Rojas,1,4,Bogota,cliente1205@gmail.com,306562703,2024-10-28,activo
1206,Natalia Gutierrez,1,4,Manizales,cliente1206@gmail.com,317018685,2025-05-04,activo
1207,Sofia Jimenez,1,4,Bucaramanga,cliente1207@gmail.com,322825908,2024-09-20,activo
1208,Laura Rivera,1,3,Medellin,cliente1208@gmail.com,305707954,2025-08-04,activo
1209,Falabella #35,5,5,Bucaramanga,cliente1209@empresa.com.co,305416344,2025-03-14,activo
1210,Consultora Vertex #81,3,3,Bogota,cliente1210@empresa.com.co,302265001,2024-06-22,activo
1211,Andres Mendoza,1,5,Medellin,cliente1211@gmail.com,321523352,2025-06-03,activo
1212,Nicolas Cortes,1,5,Manizales,cliente1212@gmail.com,314569531,2025-06-03,activo
1213,Camila Pena,1,5,Bogota,cliente1213@gmail.com,318920589,2024-06-26,activo
1214,Santiago Rojas,1,4,Medellin,cliente1214@gmail.com,314746463,2026-01-26,activo
1215,Nicolas Morales,1,5,Bogota,cliente1215@gmail.com,308796391,2025-04-20,activo
1216,Diego Mendoza,1,2,Bogota,cliente1216@gmail.com,307656950,2025-11-04,inactivo
1217,Mariana Mendoza,1,3,Cali,cliente1217@gmail.com,305007754,2024-12-20,activo
1218,Andrea Hernandez,1,1,Medellin,cliente1218@gmail.com,323355029,2025-12-30,activo
1219,Carlos Hernandez,1,3,Bucaramanga,cliente1219@gmail.com,303452813,2024-08-30,activo
1220,Universidad del Norte #46,2,4,Bogota,cliente1220@empresa.com.co,304671175,2025-10-01,activo
1221,Natalia Torres,1,5,Cucuta,cliente1221@gmail.com,305435176,2025-03-06,activo
1222,Mariana Torres,1,2,Bogota,cliente1222@gmail.com,304469093,2026-01-17,activo
1223,Diego Rojas,1,4,Cartagena,cliente1223@gmail.com,318879825,2024-11-16,activo
1224,Carlos Rodriguez,1,5,Bogota,cliente1224@gmail.com,306437011,2026-04-24,activo
1225,Valentina Mendoza,1,5,Cucuta,cliente1225@gmail.com,325588489,2024-12-09,activo
1226,Mateo Cortes,1,5,Barranquilla,cliente1226@gmail.com,323916715,2025-01-15,activo
1227,Seguros Bolivar Ltda #84,3,4,Cucuta,cliente1227@empresa.com.co,317128662,2026-02-28,activo
1228,Liceo Moderno #67,2,3,Bogota,cliente1228@empresa.com.co,317313749,2024-12-20,activo
1229,Falabella #34,5,5,Bogota,cliente1229@empresa.com.co,316920646,2025-10-29,activo
1230,Institucion Educativa Nacional #63,2,4,Barranquilla,cliente1230@empresa.com.co,311110690,2026-05-14,activo
1231,Diego Garcia,1,3,Medellin,cliente1231@gmail.com,313778404,2024-07-27,activo
1232,Daniela Martinez,1,3,Bogota,cliente1232@gmail.com,325711201,2025-02-03,activo
1233,Logistica Andina #20,3,3,Cucuta,cliente1233@empresa.com.co,303640018,2024-10-12,activo
1234,Mariana Rivera,1,4,Cucuta,cliente1234@gmail.com,322985251,2024-07-15,activo
1235,Daniela Suarez,1,1,Bogota,cliente1235@gmail.com,312901507,2025-08-03,activo
1236,Natalia Jimenez,1,1,Ibague,cliente1236@gmail.com,314535025,2025-04-18,activo
1237,Nicolas Hernandez,1,5,Bogota,cliente1237@gmail.com,327893744,2025-05-06,activo
1238,Andres Torres,1,3,Bucaramanga,cliente1238@gmail.com,303145556,2025-11-25,activo
1239,Nicolas Cortes,1,5,Manizales,cliente1239@gmail.com,303260294,2026-01-10,activo
1240,Colegio San Jose #74,2,3,Bogota,cliente1240@empresa.com.co,301938047,2024-06-05,activo
1241,Laura Vargas,1,3,Barranquilla,cliente1241@gmail.com,309667792,2025-03-24,activo
1242,David Rivera,1,5,Manizales,cliente1242@gmail.com,321312392,2026-03-07,activo
1243,Totto Santafe #3,4,5,Bogota,cliente1243@empresa.com.co,308536381,2025-10-11,activo
1244,Andrea Jimenez,1,5,Bogota,cliente1244@gmail.com,313861635,2024-10-11,activo
1245,Daniela Suarez,1,5,Medellin,cliente1245@gmail.com,323394312,2026-01-20,activo
1246,Nicolas Hernandez,1,4,Bucaramanga,cliente1246@gmail.com,329569884,2025-06-18,activo
1247,Mateo Hernandez,1,4,Medellin,cliente1247@gmail.com,326749069,2025-01-02,activo
1248,Carlos Rivera,1,5,Medellin,cliente1248@gmail.com,322154992,2024-09-27,activo
1249,Daniela Ortiz,1,2,Cali,cliente1249@gmail.com,313218169,2026-03-12,activo
1250,Valentina Gomez,1,1,Bucaramanga,cliente1250@gmail.com,309769641,2025-09-18,inactivo
1251,Tiendas Multimarca SA #27,5,5,Cartagena,cliente1251@empresa.com.co,302615622,2025-07-13,activo
1252,Laura Jimenez,1,5,Manizales,cliente1252@gmail.com,321654924,2025-03-15,activo
1253,Catalina Mendoza,1,4,Bogota,cliente1253@gmail.com,302563468,2026-01-17,activo
1254,Seguros Bolivar Ltda #85,3,3,Bogota,cliente1254@empresa.com.co,301020136,2025-07-21,activo
1255,Paula Mendoza,1,3,Bogota,cliente1255@gmail.com,317213902,2026-05-08,activo
1256,Camila Mendoza,1,4,Bogota,cliente1256@gmail.com,314850140,2025-08-03,activo
1257,Universidad del Norte #99,2,4,Bogota,cliente1257@empresa.com.co,316880713,2025-09-18,activo
1258,Nicolas Cortes,1,4,Bogota,cliente1258@gmail.com,308138527,2024-10-03,activo
1259,Santiago Vargas,1,4,Bogota,cliente1259@gmail.com,314900918,2026-04-07,activo
1260,Importadora Global #11,3,4,Ibague,cliente1260@empresa.com.co,317855954,2024-12-04,activo
1261,Distrimax SAS #13,5,5,Medellin,cliente1261@empresa.com.co,301119354,2025-02-06,activo
1262,Nicolas Mendoza,1,5,Bogota,cliente1262@gmail.com,309720156,2025-10-12,activo
1263,Andres Ortiz,1,5,Bogota,cliente1263@gmail.com,324446353,2025-08-17,activo
1264,Felipe Suarez,1,5,Cali,cliente1264@gmail.com,312788169,2025-02-14,activo
1265,Logistica Andina #55,3,3,Cartagena,cliente1265@empresa.com.co,325255251,2025-05-10,activo
1266,Mateo Pena,1,5,Medellin,cliente1266@gmail.com,317134489,2026-01-02,activo
1267,Andrea Vargas,1,4,Bogota,cliente1267@gmail.com,327668174,2024-07-31,activo
1268,Sebastian Suarez,1,4,Medellin,cliente1268@gmail.com,329094465,2026-01-27,activo
1269,Laura Rojas,1,1,Medellin,cliente1269@gmail.com,329116148,2026-01-04,activo
1270,Constructora del Valle #40,3,5,Medellin,cliente1270@empresa.com.co,326777340,2025-04-27,activo
1271,David Garcia,1,5,Cucuta,cliente1271@gmail.com,322997927,2024-08-25,activo
1272,Falabella #29,5,5,Barranquilla,cliente1272@empresa.com.co,323714471,2025-06-18,activo
1273,Valentina Ramirez,1,5,Medellin,cliente1273@gmail.com,327720296,2025-03-21,activo
1274,Felipe Pena,1,5,Barranquilla,cliente1274@gmail.com,321873301,2026-05-01,activo
1275,Laura Ortiz,1,5,Bucaramanga,cliente1275@gmail.com,321088762,2024-07-20,activo
1276,Juan Garcia,1,4,Bogota,cliente1276@gmail.com,318304421,2025-08-16,activo
1277,Almacenes Exito #5,5,5,Barranquilla,cliente1277@empresa.com.co,314720687,2024-07-26,activo
1278,Mariana Martinez,1,5,Cali,cliente1278@gmail.com,321633429,2025-03-18,activo
1279,Consultora Vertex #50,3,4,Cartagena,cliente1279@empresa.com.co,319741022,2025-08-15,activo
1280,Sofia Rivera,1,5,Bogota,cliente1280@gmail.com,303940561,2024-08-16,activo
1281,Natalia Gutierrez,1,3,Medellin,cliente1281@gmail.com,304384085,2025-09-30,activo
1282,Diego Morales,1,1,Bogota,cliente1282@gmail.com,301563871,2025-03-12,activo
1283,Andrea Mendoza,1,3,Bogota,cliente1283@gmail.com,324886793,2026-01-17,activo
1284,Andrea Hernandez,1,1,Medellin,cliente1284@gmail.com,321605005,2024-09-30,inactivo
1285,Constructora del Valle #31,3,5,Cali,cliente1285@empresa.com.co,321004819,2024-11-14,activo
1286,Laura Martinez,1,4,Bucaramanga,cliente1286@gmail.com,317701385,2026-04-21,activo
1287,Mariana Ortiz,1,5,Manizales,cliente1287@gmail.com,314360650,2026-04-04,activo
1288,Totto Chipichape #1,4,5,Barranquilla,cliente1288@empresa.com.co,322151205,2025-08-28,activo
1289,Juan Pena,1,5,Bucaramanga,cliente1289@gmail.com,316840069,2025-06-18,activo
1290,Mariana Vargas,1,5,Medellin,cliente1290@gmail.com,304263591,2025-11-09,activo
1291,Seguros Bolivar Ltda #52,3,5,Bogota,cliente1291@empresa.com.co,321078038,2026-01-21,activo
1292,Mateo Hernandez,1,3,Pereira,cliente1292@gmail.com,319493265,2025-04-07,activo
1293,Valentina Pena,1,4,Manizales,cliente1293@gmail.com,309441777,2024-11-28,activo
1294,Constructora del Valle #44,3,3,Medellin,cliente1294@empresa.com.co,309611521,2025-06-06,activo
1295,Mateo Pena,1,4,Cali,cliente1295@gmail.com,325196677,2025-01-21,activo
1296,Carlos Ortiz,1,1,Bogota,cliente1296@gmail.com,329113963,2024-06-05,inactivo
1297,Falabella #22,5,4,Ibague,cliente1297@empresa.com.co,318729606,2025-03-12,activo
1298,Colegio San Jose #62,2,4,Medellin,cliente1298@empresa.com.co,305325497,2025-09-27,activo
1299,Soluciones TI SAS #49,3,5,Cucuta,cliente1299@empresa.com.co,324697401,2025-03-16,activo
1300,Universidad Central #41,2,3,Bogota,cliente1300@empresa.com.co,316923972,2026-05-15,activo
1301,Diego Pena,1,5,Cali,cliente1301@gmail.com,305418274,2025-09-18,activo
1302,Daniela Morales,1,5,Bogota,cliente1302@gmail.com,307692945,2026-04-07,activo
1303,Felipe Martinez,1,5,Barranquilla,cliente1303@gmail.com,323994493,2024-11-08,activo
1304,Natalia Castro,1,1,Cali,cliente1304@gmail.com,314666931,2025-03-28,activo
1305,Nicolas Vargas,1,5,Bogota,cliente1305@gmail.com,304190481,2025-03-29,activo
1306,Universidad del Norte #95,2,3,Manizales,cliente1306@empresa.com.co,304940319,2024-07-31,activo
1307,Daniela Vargas,1,5,Bogota,cliente1307@gmail.com,304845464,2024-06-12,activo
1308,Sebastian Torres,1,5,Cali,cliente1308@gmail.com,326973148,2024-09-26,activo
1309,Santiago Lopez,1,2,Bogota,cliente1309@gmail.com,302316802,2026-01-23,activo
1310,Comercializadora La 70 #40,5,5,Bogota,cliente1310@empresa.com.co,301709057,2024-11-14,activo
1311,Importadora Global #62,3,4,Cucuta,cliente1311@empresa.com.co,316291817,2025-03-30,activo
1312,Natalia Cortes,1,5,Bogota,cliente1312@gmail.com,319234347,2025-07-19,activo
1313,Laura Mendoza,1,3,Bogota,cliente1313@gmail.com,317675310,2025-07-25,activo
1314,Daniela Cortes,1,5,Cartagena,cliente1314@gmail.com,301908455,2025-01-07,activo
1315,Diego Suarez,1,4,Cali,cliente1315@gmail.com,311546310,2025-03-14,activo
1316,Tiendas Multimarca SA #23,5,4,Cali,cliente1316@empresa.com.co,313932663,2024-12-16,activo
1317,Universidad del Norte #16,2,4,Bogota,cliente1317@empresa.com.co,329694039,2026-03-14,activo
1318,Carlos Castro,1,5,Cali,cliente1318@gmail.com,321141240,2024-07-07,activo
1319,Andres Ramirez,1,4,Pereira,cliente1319@gmail.com,312690268,2026-01-02,activo
1320,Felipe Rojas,1,5,Bogota,cliente1320@gmail.com,325357055,2026-01-10,activo
1321,Falabella #36,5,5,Bogota,cliente1321@empresa.com.co,314978534,2025-04-21,activo
1322,Mateo Jimenez,1,2,Pereira,cliente1322@gmail.com,326756203,2024-07-31,inactivo
1323,Mariana Hernandez,1,1,Bucaramanga,cliente1323@gmail.com,318112581,2024-07-07,activo
1324,Sebastian Suarez,1,5,Medellin,cliente1324@gmail.com,327246319,2025-01-27,activo
1325,Mariana Ortiz,1,5,Cali,cliente1325@gmail.com,318561977,2024-09-25,activo
1326,Laura Cortes,1,3,Cartagena,cliente1326@gmail.com,304834713,2025-11-30,activo
1327,Valentina Vargas,1,5,Bogota,cliente1327@gmail.com,308251427,2024-12-11,activo
1328,David Ramirez,1,2,Medellin,cliente1328@gmail.com,303509000,2025-10-03,activo
1329,Natalia Gomez,1,3,Bogota,cliente1329@gmail.com,308071943,2025-03-10,activo
1330,Natalia Garcia,1,5,Bogota,cliente1330@gmail.com,329673937,2025-09-05,activo
1331,Catalina Castro,1,4,Manizales,cliente1331@gmail.com,316033738,2026-03-07,activo
1332,Mateo Pena,1,3,Bogota,cliente1332@gmail.com,321800429,2025-03-24,activo
1333,David Lopez,1,2,Barranquilla,cliente1333@gmail.com,323740422,2026-01-16,activo
1334,Camila Ramirez,1,5,Cartagena,cliente1334@gmail.com,318995004,2025-03-13,activo
1335,Valentina Gutierrez,1,4,Bucaramanga,cliente1335@gmail.com,326614605,2025-02-15,activo
1336,Mateo Rojas,1,4,Bogota,cliente1336@gmail.com,315323737,2024-07-29,activo
1337,Distrimax SAS #2,5,5,Bogota,cliente1337@empresa.com.co,313034027,2026-05-13,activo
1338,Distrimax SAS #39,5,5,Cartagena,cliente1338@empresa.com.co,303928275,2025-09-18,activo
1339,Sofia Rojas,1,5,Pereira,cliente1339@gmail.com,319563838,2024-12-26,activo
1340,Natalia Gutierrez,1,5,Cali,cliente1340@gmail.com,307393310,2025-03-24,activo
1341,Andrea Morales,1,2,Medellin,cliente1341@gmail.com,313430151,2025-07-12,activo
1342,Importadora Global #22,3,5,Bogota,cliente1342@empresa.com.co,326660436,2026-04-04,activo
1343,Paula Rivera,1,2,Cartagena,cliente1343@gmail.com,327790959,2025-07-06,activo
1344,Liceo Moderno #11,2,5,Bogota,cliente1344@empresa.com.co,306765079,2026-01-11,activo
1345,Daniela Castro,1,4,Manizales,cliente1345@gmail.com,315888148,2026-05-16,activo
1346,Mateo Rivera,1,5,Bogota,cliente1346@gmail.com,327634639,2025-12-04,activo
1347,Mateo Gutierrez,1,5,Pereira,cliente1347@gmail.com,319739850,2024-08-14,activo
1348,Carlos Suarez,1,1,Ibague,cliente1348@gmail.com,304085098,2025-09-29,activo
1349,Importadora Global #3,3,3,Medellin,cliente1349@empresa.com.co,304936391,2025-10-01,activo
1350,Mateo Martinez,1,4,Cali,cliente1350@gmail.com,303800292,2025-10-05,activo
1351,David Lopez,1,3,Medellin,cliente1351@gmail.com,302070258,2024-12-16,activo
1352,Universidad del Norte #71,2,5,Bogota,cliente1352@empresa.com.co,301442329,2025-10-12,activo
1353,David Mendoza,1,5,Barranquilla,cliente1353@gmail.com,302743629,2025-11-20,activo
1354,Mateo Rivera,1,5,Bogota,cliente1354@gmail.com,302414508,2024-09-03,activo
1355,David Morales,1,3,Pereira,cliente1355@gmail.com,305150624,2024-07-03,activo
1356,Colegio Britanico #57,2,5,Medellin,cliente1356@empresa.com.co,323120836,2025-05-11,activo
1357,Totto Unicentro #17,4,5,Medellin,cliente1357@empresa.com.co,301479346,2025-05-02,activo
1358,Camila Rojas,1,4,Bogota,cliente1358@gmail.com,318988550,2024-12-04,activo
1359,Carlos Pena,1,4,Barranquilla,cliente1359@gmail.com,318463259,2025-04-04,activo
1360,Santiago Pena,1,5,Bogota,cliente1360@gmail.com,308659527,2024-12-31,activo
1361,Nicolas Suarez,1,5,Ibague,cliente1361@gmail.com,329955411,2024-07-07,activo
1362,Totto Santafe #30,4,5,Cali,cliente1362@empresa.com.co,319080774,2025-07-12,activo
1363,Catalina Torres,1,5,Bogota,cliente1363@gmail.com,308413185,2024-08-04,activo
1364,Sofia Rojas,1,4,Medellin,cliente1364@gmail.com,315358838,2026-03-23,activo
1365,Santiago Morales,1,3,Bogota,cliente1365@gmail.com,301001549,2025-10-28,activo
1366,Diego Garcia,1,4,Cali,cliente1366@gmail.com,315811072,2025-10-16,activo
1367,Totto El Tesoro #18,4,5,Cartagena,cliente1367@empresa.com.co,309253243,2025-09-30,activo
1368,Natalia Morales,1,5,Cucuta,cliente1368@gmail.com,308221506,2024-12-30,activo
1369,Sofia Rivera,1,5,Bogota,cliente1369@gmail.com,301121097,2024-11-04,activo
1370,Catalina Rojas,1,5,Barranquilla,cliente1370@gmail.com,307907781,2025-08-02,activo
1371,Catalina Suarez,1,5,Bucaramanga,cliente1371@gmail.com,315192561,2025-01-19,activo
1372,Laura Ortiz,1,4,Cali,cliente1372@gmail.com,314700926,2025-02-02,activo
1373,Mateo Martinez,1,4,Bogota,cliente1373@gmail.com,315019180,2026-01-20,activo
1374,Totto Chipichape #25,4,5,Barranquilla,cliente1374@empresa.com.co,325561139,2024-08-14,activo
1375,Sofia Pena,1,2,Bucaramanga,cliente1375@gmail.com,317927377,2025-12-14,activo
1376,Sebastian Martinez,1,4,Bogota,cliente1376@gmail.com,303292170,2025-10-26,activo
1377,Sofia Lopez,1,3,Bogota,cliente1377@gmail.com,328639388,2024-06-10,activo
1378,Andrea Gutierrez,1,5,Pereira,cliente1378@gmail.com,319254323,2026-04-21,activo
1379,Sebastian Castro,1,5,Cali,cliente1379@gmail.com,303552641,2024-08-01,activo
1380,Camila Pena,1,5,Medellin,cliente1380@gmail.com,304119515,2025-08-12,activo
1381,Valentina Morales,1,4,Bogota,cliente1381@gmail.com,313097809,2024-08-08,activo
1382,Carlos Gomez,1,4,Bogota,cliente1382@gmail.com,302513254,2024-10-06,activo
1383,Falabella #1,5,5,Medellin,cliente1383@empresa.com.co,314643811,2025-06-18,activo
1384,Constructora del Valle #54,3,4,Ibague,cliente1384@empresa.com.co,319361693,2025-07-25,activo
1385,Constructora del Valle #60,3,4,Medellin,cliente1385@empresa.com.co,321532460,2025-01-07,activo
1386,Felipe Martinez,1,5,Barranquilla,cliente1386@gmail.com,301940167,2025-10-05,activo
1387,Mateo Ortiz,1,5,Bogota,cliente1387@gmail.com,308887754,2025-08-30,activo
1388,Laura Ramirez,1,1,Cali,cliente1388@gmail.com,317401806,2025-10-13,inactivo
1389,Colegio San Jose #16,2,5,Bucaramanga,cliente1389@empresa.com.co,325176895,2026-02-19,activo
1390,David Gutierrez,1,4,Bucaramanga,cliente1390@gmail.com,301562209,2025-08-20,activo
1391,Sebastian Gutierrez,1,3,Bogota,cliente1391@gmail.com,322576392,2024-12-22,activo
1392,Diego Ramirez,1,5,Cali,cliente1392@gmail.com,317528399,2026-02-02,activo
1393,Sofia Castro,1,4,Bogota,cliente1393@gmail.com,301707762,2026-04-25,activo
1394,Catalina Mendoza,1,4,Medellin,cliente1394@gmail.com,305249882,2025-07-27,activo
1395,Natalia Morales,1,4,Bogota,cliente1395@gmail.com,307046955,2024-07-12,activo
1396,Camila Ramirez,1,4,Cali,cliente1396@gmail.com,304958849,2025-06-27,activo
1397,Paula Castro,1,3,Barranquilla,cliente1397@gmail.com,303807840,2026-01-12,activo
1398,Mateo Cortes,1,3,Medellin,cliente1398@gmail.com,307640561,2025-10-10,activo
1399,Daniela Gomez,1,5,Bogota,cliente1399@gmail.com,308973718,2025-08-16,activo
1400,Totto Chipichape #5,4,5,Cartagena,cliente1400@empresa.com.co,312501223,2025-07-25,activo
1401,Universidad Central #21,2,5,Medellin,cliente1401@empresa.com.co,312533463,2025-09-05,activo
1402,Andrea Castro,1,4,Bogota,cliente1402@gmail.com,322007511,2025-10-19,activo
1403,Camila Rojas,1,5,Medellin,cliente1403@gmail.com,323582322,2026-03-19,activo
1404,Catalina Lopez,1,5,Bogota,cliente1404@gmail.com,309184645,2024-07-11,activo
1405,Universidad Central #41,2,3,Barranquilla,cliente1405@empresa.com.co,326827024,2025-01-25,activo
1406,Carlos Ramirez,1,4,Medellin,cliente1406@gmail.com,307337911,2025-11-27,activo
1407,Mariana Garcia,1,1,Medellin,cliente1407@gmail.com,311662507,2026-04-05,activo
1408,Natalia Gutierrez,1,1,Bogota,cliente1408@gmail.com,325944490,2025-07-26,inactivo
1409,Tiendas Multimarca SA #32,5,5,Medellin,cliente1409@empresa.com.co,304131076,2024-07-15,activo
1410,Catalina Rojas,1,5,Cali,cliente1410@gmail.com,318858359,2024-09-25,activo
1411,Mateo Rivera,1,4,Ibague,cliente1411@gmail.com,323690116,2025-04-22,activo
1412,Juan Mendoza,1,5,Medellin,cliente1412@gmail.com,308539415,2024-08-22,activo
1413,Totto Santafe #27,4,5,Medellin,cliente1413@empresa.com.co,317159129,2025-03-06,activo
1414,Carlos Gomez,1,5,Medellin,cliente1414@gmail.com,329488562,2025-09-10,activo
1415,David Hernandez,1,5,Cartagena,cliente1415@gmail.com,307108168,2026-04-09,activo
1416,Andrea Torres,1,5,Cucuta,cliente1416@gmail.com,312062698,2024-09-18,activo
1417,Catalina Ortiz,1,5,Cali,cliente1417@gmail.com,309792431,2025-07-24,activo
1418,Natalia Pena,1,4,Medellin,cliente1418@gmail.com,305750117,2024-08-31,activo
1419,Felipe Suarez,1,4,Bogota,cliente1419@gmail.com,326402667,2025-11-11,activo
1420,Valentina Lopez,1,5,Bogota,cliente1420@gmail.com,322118702,2025-07-03,activo
1421,Camila Garcia,1,4,Pereira,cliente1421@gmail.com,301524686,2025-07-21,activo
1422,Sebastian Lopez,1,1,Cartagena,cliente1422@gmail.com,314214793,2025-06-25,activo
1423,Valentina Rodriguez,1,3,Cali,cliente1423@gmail.com,327519606,2026-03-16,activo
1424,Natalia Mendoza,1,4,Bogota,cliente1424@gmail.com,325293936,2024-09-12,activo
1425,Camila Rojas,1,3,Medellin,cliente1425@gmail.com,302189067,2025-08-03,activo
1426,Andres Ramirez,1,2,Cucuta,cliente1426@gmail.com,329244416,2025-11-26,activo
1427,Juan Gutierrez,1,4,Cartagena,cliente1427@gmail.com,322018380,2024-07-28,activo
1428,Mariana Pena,1,5,Barranquilla,cliente1428@gmail.com,327978536,2026-01-18,activo
1429,Institucion Educativa Nacional #91,2,4,Bogota,cliente1429@empresa.com.co,305459646,2026-04-09,activo
1430,Diego Rodriguez,1,1,Pereira,cliente1430@gmail.com,322180916,2026-05-01,activo
1431,Sofia Martinez,1,4,Bucaramanga,cliente1431@gmail.com,309715516,2024-06-30,activo
1432,Valentina Lopez,1,4,Cali,cliente1432@gmail.com,324875838,2025-07-24,activo
1433,Tiendas Multimarca SA #25,5,5,Barranquilla,cliente1433@empresa.com.co,304240006,2025-05-13,activo
1434,Grupo Empresarial Sur #85,3,3,Cucuta,cliente1434@empresa.com.co,304001408,2024-06-16,activo
1435,Tiendas Multimarca SA #36,5,5,Bogota,cliente1435@empresa.com.co,312770234,2026-01-08,activo
1436,Nicolas Rojas,1,5,Bogota,cliente1436@gmail.com,328696054,2025-04-13,activo
1437,Paula Lopez,1,1,Medellin,cliente1437@gmail.com,304026551,2024-07-10,inactivo
1438,Catalina Ortiz,1,5,Manizales,cliente1438@gmail.com,326662526,2025-03-03,activo
1439,Laura Pena,1,4,Medellin,cliente1439@gmail.com,328432510,2024-07-05,activo
1440,Constructora del Valle #41,3,4,Cartagena,cliente1440@empresa.com.co,326446792,2025-07-29,activo
1441,Mariana Suarez,1,5,Cartagena,cliente1441@gmail.com,328224069,2025-07-05,activo
1442,Importadora Global #93,3,4,Barranquilla,cliente1442@empresa.com.co,315038654,2025-12-17,activo
1443,Nicolas Pena,1,5,Medellin,cliente1443@gmail.com,307292514,2026-04-21,activo
1444,Catalina Vargas,1,5,Cali,cliente1444@gmail.com,318590070,2024-11-06,activo
1445,Carlos Ortiz,1,5,Cali,cliente1445@gmail.com,301581546,2024-10-12,activo
1446,Sofia Rivera,1,4,Cali,cliente1446@gmail.com,309684044,2025-12-02,activo
1447,Santiago Morales,1,5,Bogota,cliente1447@gmail.com,306038767,2025-09-23,activo
1448,Daniela Ramirez,1,5,Medellin,cliente1448@gmail.com,311364088,2024-09-26,activo
1449,Mateo Pena,1,3,Bogota,cliente1449@gmail.com,323595683,2025-03-06,activo
1450,Valentina Rodriguez,1,5,Medellin,cliente1450@gmail.com,316966913,2025-06-04,activo
1451,Santiago Garcia,1,5,Medellin,cliente1451@gmail.com,317158628,2026-01-26,activo
1452,Nicolas Torres,1,3,Cali,cliente1452@gmail.com,305299058,2024-07-15,activo
1453,Sofia Martinez,1,5,Cali,cliente1453@gmail.com,327707501,2025-07-13,activo
1454,Grupo Empresarial Sur #28,3,5,Cali,cliente1454@empresa.com.co,322295227,2026-04-23,activo
1455,Felipe Jimenez,1,1,Bogota,cliente1455@gmail.com,309191918,2024-07-02,inactivo
1456,Nicolas Lopez,1,4,Cali,cliente1456@gmail.com,326039762,2025-09-08,activo
1457,Camila Cortes,1,5,Cucuta,cliente1457@gmail.com,312316632,2026-01-28,activo
1458,Camila Castro,1,5,Bogota,cliente1458@gmail.com,318286418,2024-10-01,activo
1459,Paula Lopez,1,4,Bogota,cliente1459@gmail.com,301191837,2025-06-09,activo
1460,David Rodriguez,1,4,Medellin,cliente1460@gmail.com,319797692,2026-05-14,activo
1461,Camila Castro,1,5,Cucuta,cliente1461@gmail.com,323509536,2024-09-11,activo
1462,Felipe Mendoza,1,5,Cali,cliente1462@gmail.com,324704361,2024-07-26,activo
1463,Santiago Rodriguez,1,5,Barranquilla,cliente1463@gmail.com,327591477,2025-09-06,activo
1464,Carlos Rivera,1,3,Medellin,cliente1464@gmail.com,329467953,2025-03-27,activo
1465,Juan Torres,1,5,Medellin,cliente1465@gmail.com,315861752,2024-10-06,activo
1466,David Garcia,1,5,Cucuta,cliente1466@gmail.com,306639966,2025-08-06,activo
1467,Liceo Moderno #61,2,3,Bogota,cliente1467@empresa.com.co,321827302,2025-03-11,activo
1468,Catalina Ortiz,1,3,Bogota,cliente1468@gmail.com,312427388,2024-10-07,activo
